Tweet_time,Id,user name,Place,Text
30-04-2021 16:00,1.39E+18,ipl2020feed,,RT @herViews: All boards around the world sending Their players ahead of their national duties to India keeping in mind WC will happen this…
30-04-2021 16:00,1.39E+18,ipl2020feed,,"RT @Love_u_re: #PBKS #rr #kkr are jokers of #IPL2021 
#srh is also in this group due to weak batters and bowlers (due to injury) .."
30-04-2021 16:00,1.39E+18,thefield_in,Where sport happens.,"#IPL2021 

#PBKS: 179/5

Virat Kohli and Devdutt Padikkal in the middle for #RCB. Riley Meredith to start. KL Rahul… https://t.co/cQUOu4D7ln"
30-04-2021 15:59,1.39E+18,jayram39755065,,"RT @PunjabKingsIPL: To help the fight against #COVID19 in India, #PBKS has pledged to provide oxygen concentrators with the help of @roundt…"
30-04-2021 15:59,1.39E+18,Beasttslayerr,,"RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 15:59,1.39E+18,ufaplay11,"Mumbai, India",Another brilliant innings by captain KL Rahul. #KLRahul #PunjabKings #PBKS #PBKSvsRCB #IPL2021 https://t.co/A6F5VUXSNE
30-04-2021 15:59,1.39E+18,DJasDattaJayan1,,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…"
30-04-2021 15:59,1.39E+18,crictoday,India ,KL Rahul's unbeaten 91 takes #PBKS to 179/5. Follow #RCB's run-chase on our blog. #PBKSvRCB #IPL2021… https://t.co/Gb1TC5tvIK
30-04-2021 15:59,1.39E+18,MohitBi88375760,,"RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…"
30-04-2021 15:59,1.39E+18,EUPHORIA3333,"London, England","RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…"
30-04-2021 15:59,1.39E+18,Cris_Tan7,"Kolkata, India","RT @Neil_Panchtilak: It's Not A Meme, This Is Reality 

KL Rahul Running The Whole #PBKS Team This Year. 

#SaddaPunjab #PunjabKings #PBKSv…"
30-04-2021 15:59,1.39E+18,writter_vambu,,"Who is the best keeper in
#PBKS"
30-04-2021 15:58,1.39E+18,Omkar_Acharya12,"Mumbai, India",RT @fakelord912: @klrahul11 definitely should open for india with @ImRo45 there should be no doubt in it !!! You might see rahul play even…
30-04-2021 15:58,1.39E+18,SaiKuma72068219,,RT @CricketSatire: David Malan hasn't even made into the top 18 PBKS players to go to the ground from hotel. #shocking #PBKS #PBKSvRCB
30-04-2021 15:58,1.39E+18,DeepikaMehta93,"Mumbai, India","RT @igiworldwide: Predict &amp; Win Diamond!
⚾️Follow @igiworldwide
⚾️Retweet 
⚾️Reply in comment with #IGIBillionSmiles before 7PM on 30-04-21…"
30-04-2021 15:58,1.39E+18,FanCode,,"Rahul and Harpreet's 61-run stand for the 5th wicket helped #PBKS to put up a huge total on the board! 😍

Will they… https://t.co/C2bYLNptjn"
30-04-2021 15:58,1.39E+18,TheAAMIRking,India,"RT @Vijay_aamir: #Pooran doing what #Maxi did last season 🤦, feeling sad for #PBKS fans they always end up playing only 10 players in every…"
30-04-2021 15:58,1.39E+18,SaiKuma72068219,,"RT @PunjabKingsIPL: Dear me, Pooran 🙄

#PBKS - 107/3 (11.3)

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB"
30-04-2021 15:57,1.39E+18,akshay40731150,,"RT @CricCrazyJohns: Today, #RCB takes on #PBKS in #IPL2021 from 7.30 pm - PBKS needs to bring in Allen as a finisher for Moises and RCB can…"
30-04-2021 15:57,1.39E+18,TCFA5,"Punjab, India","RT @AnandHR_Odia: If you still say KL Rahul is a stat padder and doesn't think about team either a hater or have no knowledge of cricket.
H…"
30-04-2021 15:57,1.39E+18,madhukrishna123,"Atlanta, GA",#PBKSvRCB wats with #pbks and wasted international talent ???@nicholas_47 @Gmaxi_32 @DavidMillerSA12 ... sure… https://t.co/2fx3FmNjBd
30-04-2021 15:57,1.39E+18,Luckyra15551987,"Kurnool, India","RT @CricCrazyJohns: Today, #RCB takes on #PBKS in #IPL2021 from 7.30 pm - PBKS needs to bring in Allen as a finisher for Moises and RCB can…"
30-04-2021 15:57,1.39E+18,Deepak02979564,"Bhubaneshwar, India","RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…"
30-04-2021 15:57,1.39E+18,CricketSatire,,"Meredith in PP finally, where he belongs !! #PBKS"
30-04-2021 15:56,1.39E+18,Akshit23Sharma,"Mukerian, India","King Rahul 👑  is Back in his ORANGE CROWN 😍

#PBKSvRCB 
#pbks
#klrahul 
#orangecap"
30-04-2021 15:56,1.39E+18,Kumares04791012,,"RT @GupthaDhoni: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 from…"
30-04-2021 15:56,1.39E+18,Bhavya_Kaushik,Bombay,"RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 16:12,1.39E+18,manik_rs,"Pathri, Maharashtra, India","@StarSportsIndia Would you guys like to see #PBKS in top 4s ? How would you appreciate KL's captaincy?
#selectdugout #PBKSvRCB @BrettLee_58"
30-04-2021 16:12,1.39E+18,imshivmgoyal,India,"RT @moneycontrolcom: #IPL21onMC 🏏 2.2: R Meredith to D Padikkal, 6 runs, 19/0. Track LIVE, click here: https://t.co/YamG27o0RB 

#PBKSvRCB…"
30-04-2021 16:11,1.39E+18,Punith98355691,"Bengaluru, India","RT @Abhinav4517: Without KL Rahul PBKS is nothing
#rahul #rcb #pbks #RCBVsRCB #PBKSvsRCB #IPL2021 
@itz_Me_Zayn @Abhishek_18__ @Yorker_Gawd…"
30-04-2021 16:11,1.39E+18,jrohit_tweets,"Coimbatore, India",Love the fight #pbks
30-04-2021 16:11,1.39E+18,viralvdoz,"London, UK","IPL 2021, PBKS vs RCB: Royal Challengers Bangalore 20/1 in 3 overs
https://t.co/tSAaC0Az6A @IPL @RCBTweets… https://t.co/MlTxVgqhmL"
30-04-2021 16:11,1.39E+18,Santhos31099345,,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…"
30-04-2021 16:11,1.39E+18,Satheesh_31,"Cuddalore, India","RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:11,1.39E+18,ArivuRaguvaran,,"RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…"
30-04-2021 16:11,1.39E+18,sportstigerapp,"Jaipur, Rajasthan","#IPL2021
RCB - 20/1(3)

(📸 Credit: BCCI/IPL)
#ViratKohli #KLRahul #PunjabKings #RoyalChallengersBangalore #PlayBold… https://t.co/M6KXnwoZXU"
30-04-2021 16:11,1.39E+18,rahulpuri,"19.053737,72.826761",It's game on at Ahmedabad. #PBKS had a terrific last few overs and now can really put pressure on #RCB
30-04-2021 16:11,1.39E+18,VrRetweeter,Metaverse,RT @NalimR: #IPL2021live #PBKSvRCB  Forecast #RCB   barrier@152 Hurdle@171 FireWall@177 #BigData #AI #VR #Predictiveanalytics #DataVisualiz…
30-04-2021 16:11,1.39E+18,pradeepASSRR,"Hyderabad, India",#Kumble knows how to put #Kohli down.. Easy peesy win for #PBKS
30-04-2021 16:10,1.39E+18,The_Bong_Sontan,,"RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:10,1.39E+18,gemawat_sanskar,,I think Meredith has now arrived in #IPL....that was fiery quick &amp; had shattered the furniture all through Padikkal… https://t.co/eohS11NmBa
30-04-2021 16:10,1.39E+18,iam___irfan1,,"RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:10,1.39E+18,Harishkum08,India,"#Match26 #IPL2021
#RCB the form they are in they are likely to chase 180 unless #PBKS get early breakthroughs.… https://t.co/kb1rnaCc8m"
30-04-2021 16:10,1.39E+18,tarahbGlebss,"Ukraine, L'viv","RT @PZ_Fandom: Look who's here in the stadium #PrettyWoman 😍😍😍

#PunjabKings #PBKSvRCB #SaddaPunjab #PBKS #KLRahul #ChrisGayle #IPL2021 #Pr…"
30-04-2021 16:10,1.39E+18,league11_in,Gurgaon,"First Wicket down for RCB. Meredith Strikes. 
Padikkal 7(6)
b Meredith
RCB - 19/1
.
.
.
#RCB
#PBKS
#PBKSvRCB… https://t.co/kubB0fm7Ma"
30-04-2021 16:10,1.39E+18,Coding_lover,Alibag,"Harshal Patel 40 runs in 2 over. 2nd biggest contribution in punjab team's score after Rahul.

#PBKSvRCB #PBKS #RCB https://t.co/mpWi7Djc7D"
30-04-2021 16:10,1.39E+18,KoiImran,,"RT @realpreityzinta: ...them some relief &amp; something to look forward to in these trying times. Hold on folks, this too shall pass. It has t…"
30-04-2021 16:09,1.39E+18,BantiMe34075180,,"RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:09,1.39E+18,sahildthakur18,"Mumbai, India",Great knock by KL Rahul! Hurts a little that it’s against my team... but it’s time for RCB to put on a show. 😎… https://t.co/NkH3LRraqO
30-04-2021 16:09,1.39E+18,jackie3785,,"Ok, HaaRCB to chase 180.. this should be easy barring a routine collapse in the batting order for them.
#RCB… https://t.co/3UxI7LRFMT"
30-04-2021 16:09,1.39E+18,athrili,,@StarSportsIndia #selectdugout @BrettLee_58 @Swannyg66 #PBKSvRCB who will replace #Pooran  for next match seriously… https://t.co/0kyoMcuZ74
30-04-2021 16:09,1.39E+18,PraveenRagav7,"Chennai, India","RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 16:09,1.39E+18,Rajib8920,Bangladesh ,"RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:09,1.39E+18,Vijaytarakian,"Eluru, India","RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:09,1.39E+18,Tej_AA,"Manuguru, India","RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:09,1.39E+18,Karthick_tweets,தமிழ்நாடு ,"RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:08,1.39E+18,moneycontrolcom,Mumbai,"#IPL21onMC 🏏 2.2: R Meredith to D Padikkal, 6 runs, 19/0. Track LIVE, click here: https://t.co/YamG27o0RB… https://t.co/FGpyKVjWR6"
30-04-2021 16:08,1.39E+18,Manoranjan328,Anantapur AP/ Bangalore ,"RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:08,1.39E+18,AnuModi_,India,"@Housing @Housing #BestHomeCommentator
#RCBvsPBKS

#PBKS Fans To Pooran After His Back To Back Ducks In #IPL2021 : https://t.co/EIornuyo7b"
30-04-2021 16:08,1.39E+18,Indushasp,,#RCB can easily target 190 😔😔 #pbks should've scored more than 200 😏😏 #ipl
30-04-2021 16:08,1.39E+18,way2winin,US 🇺🇸EU 🇪🇺UK 🇬🇧IN 🇮🇳 ,"#IPL2021 #Cricket 🏏 @IPL 

April 30 2021 @ 19:30 @IPL #IPL 

#PBKS vs #RCB 🏆👍⭐️

@RCB @PBKS

PBKS 179-5 Overs 20

R… https://t.co/wijVhKEO6q"
30-04-2021 16:08,1.39E+18,jegan11098,,"Meridith 💥💣💥💣
#Pbks"
30-04-2021 16:08,1.39E+18,Fabriciosx,Rio de janeiro,RT @NalimR: #IPL2021live #PBKSvRCB  Forecast #RCB   barrier@152 Hurdle@171 FireWall@177 #BigData #AI #VR #Predictiveanalytics #DataVisualiz…
30-04-2021 16:08,1.39E+18,sayam_raheja,"Hisar, India",6 and Out 🔥🔥🔥!! The bowler has his revenge!! Bolwed him!! Meredith 🔥🔥👊🏻👊🏻 #pbks
30-04-2021 16:08,1.39E+18,Amitver17,,"RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:08,1.39E+18,iriyatomar,India,Who will win tonight? #PBKSvRCB #PBKS #RCB
30-04-2021 16:07,1.39E+18,jagadishdreddy,India,"RT @Cricketracker: Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.c…"
30-04-2021 16:07,1.39E+18,cult_mimeme,,"#RCBvsPBKS
#PBKSvsRCB #PBKSvRCB #RCB
#Pbks
#friendlymatch : RCB vs RCB 2.0

Have a look here 😄 https://t.co/Keqpe4kZDF"
30-04-2021 16:07,1.39E+18,SS_Tanwar,"Gurgaon, India","RT @games_aio: Ajj kiski hai jeet 😍? 
Guess and tell us in comment box ! 🤞🏻
Let's see who's the winning team today 
Punjab 💖 or Bangalore 💯…"
30-04-2021 16:07,1.39E+18,SathwikSagar1,"Nalgonda, India","@klrahul11 is not keeping because he has orange cap now 😂
#PBKS #PBKSvRCB #RCB"
30-04-2021 16:07,1.39E+18,Cricketracker,India,"Just Mr.360 AB de Villiers things.👽

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #ABdeVilliers https://t.co/2nRBwMWqyB"
30-04-2021 16:06,1.39E+18,reciprocal_of_0,"india , tamil nadu","RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 16:06,1.39E+18,mahesh_imran,"Guntur, India","RT @IPL: #PBKS 3⃣ down! 

Jamieson picks his second wicket of the match as @RCBTweets scalp 2 quick wickets. 👏👏 #VIVOIPL #PBKSvRCB

Follow…"
30-04-2021 16:06,1.39E+18,mahesh_imran,"Guntur, India","RT @IPL: 2⃣ Overs, 2⃣ Spinners, 2⃣ Wickets 

Shahbaz Ahmed &amp; @yuzi_chahal strike in quick succession. 👌👌 

#PBKS 5 down. #VIVOIPL #PBKSvRCB…"
30-04-2021 16:06,1.39E+18,NalimR,"Colombo, Sri Lanka.",#IPL2021live #PBKSvRCB  Forecast #RCB   barrier@152 Hurdle@171 FireWall@177 #BigData #AI #VR #Predictiveanalytics… https://t.co/E7v6ZcUb3j
30-04-2021 16:06,1.39E+18,HariGohel8,,"RT @PZ_Fandom: Look who's here in the stadium #PrettyWoman 😍😍😍

#PunjabKings #PBKSvRCB #SaddaPunjab #PBKS #KLRahul #ChrisGayle #IPL2021 #Pr…"
30-04-2021 16:06,1.39E+18,MaheshB60275093,,"RT @PunjabKingsIPL: Gayle's gloved it, but his breezy knock, we just loved it 👏

#PBKS - 99/2 (10.4)

#SaddaPunjab #PunjabKings #IPL2021 #P…"
30-04-2021 16:05,1.39E+18,AgilvendanSpad,"Davao City, Davao Region","RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 16:05,1.39E+18,sai4ever_mb,srikakulam,"RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…"
30-04-2021 16:05,1.39E+18,CrictipsIndia,,A brilliant unbeaten knock of 91 off 57 ball by KL Rahul against RCB. #KLRahul #PBKS #RCB #PBKSvsRCB #IPL2021 https://t.co/UlYB7L0PQp
30-04-2021 16:05,1.39E+18,sudhirkumarba19,"Bhubaneshwar, India","RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…"
30-04-2021 16:05,1.39E+18,Chotibachii,India,"RT @rocktsunshine: Who will win today's IPL match?
#RCB #PunjabKings #RCBvsPBKS #pbks #PBKSvRCB #IPL2021 #IPL #IPLT20 #iplprediction #iplwi…"
30-04-2021 16:05,1.39E+18,way2winin,US 🇺🇸EU 🇪🇺UK 🇬🇧IN 🇮🇳 ,"#IPL2021 #Cricket 🏏 @IPL 

April 30 2021 @ 19:30 @IPL #IPL 

#PBKS vs #RCB 🏆👍⭐️

@RCB @PBKS

PBKS 179-5 Overs 20

R… https://t.co/pAzNSTlwCq"
30-04-2021 16:05,1.39E+18,Arun_Ramm,"Tiruchirapalli, India","RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 16:05,1.39E+18,Arsal486,Pakistan,"RT @CricCrazyJohns: Well played, Chris Gayle, 46 runs from just 24 balls, changed the momentum completely when #PBKS was not going anywhere…"
30-04-2021 16:05,1.39E+18,SALMANK73110530,,"RT @AyyagaruNumber1: So no Malan again 🙄
#pbks what are you thinking mannnnn"
30-04-2021 16:05,1.39E+18,viralvdoz,"London, UK","IPL 2021, PBKS vs RCB: Royal Challengers Bangalore 12/0 in 2 overs
https://t.co/tSAaC0Az6A @IPL @RCBTweets… https://t.co/D2BaTICi3l"
30-04-2021 16:05,1.39E+18,sportstigerapp,"Jaipur, Rajasthan","#IPL2021
RCB - 12/0(2)

(📸 Credit: BCCI/IPL)
#ViratKohli #KLRahul #PunjabKings #RoyalChallengersBangalore #PlayBold… https://t.co/Dh0MF1QJql"
30-04-2021 16:04,1.39E+18,Shivu_Memes,"Uttar Pradesh, India","RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 16:04,1.39E+18,jeyasooriansj,"Coimbatore, India","RT @LMKMovieManiac: #PBKS - 179/5, with 60 runs in the final 5 ovs

#KLRahul doing what he usually does best - his strike rate may be up &amp;…"
30-04-2021 16:04,1.39E+18,Zakaullah319,"Patna, India","RT @realpreityzinta: ...them some relief &amp; something to look forward to in these trying times. Hold on folks, this too shall pass. It has t…"
30-04-2021 16:04,1.39E+18,babygroot055,,"RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…"
30-04-2021 16:04,1.39E+18,SalmanAhmadBB,India,"RT @CricCrazyJohns: Chris Gayle against #RCB after joining #PBKS:

18(14)
99*(64)
23(10)
53(45)
46(24)

#IPL2021"
30-04-2021 16:04,1.39E+18,ArivuRaguvaran,,"RT @Cricketracker: 4⃣0⃣0⃣ fours for @henrygayle in IPL.

📸: IPL/BCCI

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #CricTracker https://t.co/STnd38YC…"
30-04-2021 16:04,1.39E+18,CoolGuy_VJ,"Toronto, Ontario",Told ya ! Benching #malan for this guy is foolishness #PBKSvRCB #pbks #rcb #IPL2021 https://t.co/HVxG9eYWCi
30-04-2021 16:04,1.39E+18,Nikitha_Reddy47,,"I don’t know who will win today #RCB or #PBKS but if #PunjabKings lose today, in next match they play more aggressi… https://t.co/LEPOf9Dhm3"
30-04-2021 16:04,1.39E+18,allusumanth22,"Gudur, India","RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 16:04,1.39E+18,SaahoPraadip,Mt Everest,"RT @AnandHR_Odia: If you still say KL Rahul is a stat padder and doesn't think about team either a hater or have no knowledge of cricket.
H…"
30-04-2021 16:03,1.39E+18,im_Madhu1,Instagram,"RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 16:03,1.39E+18,athrili,,#selectdugout why #PBKS is still using Poor #Pooren @BrettLee_58 @IPL
30-04-2021 16:03,1.39E+18,subham19988,India,"RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…"
30-04-2021 16:03,1.39E+18,sahayaanand1,"Kanniyakumari, India","RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…"
30-04-2021 16:03,1.39E+18,being_utkarsh__,,"RT @realpreityzinta: ...them some relief &amp; something to look forward to in these trying times. Hold on folks, this too shall pass. It has t…"
30-04-2021 16:03,1.39E+18,d3qube,India,"RT @d3qube: Watch the #RCB innings..
https://t.co/ajjnAL7bYw
#PBKS 
#PBKSvRCB #IPL2021"
30-04-2021 16:03,1.39E+18,TheAdithyeah,,"@klrahul11  whatta player 🤩🤩
Shouldn't bear this much criticism for his SR 🥺
Almost single handedly taking #PBKS to… https://t.co/fcL2V3RzD0"
30-04-2021 16:03,1.39E+18,PARITALA3333,,"RT @PZ_Fandom: Look who's here in the stadium #PrettyWoman 😍😍😍

#PunjabKings #PBKSvRCB #SaddaPunjab #PBKS #KLRahul #ChrisGayle #IPL2021 #Pr…"
30-04-2021 16:02,1.39E+18,Akshata006,Belgaum,"Even if he is hitting our bowlers so badly.. end of the match ""Nam Hudga""🥺❤️ #rcb #pbks @PunjabKingsIPL @rcbfansofficial @klrahul11"
30-04-2021 16:02,1.39E+18,prasadbhagat007,"Nanded, India","RT @SportsCordon: NO STOPPING KL! 🔥

Another massive innings from the #PBKS Captain puts him at pole position in the 'Orange Cap' race with…"
30-04-2021 16:02,1.39E+18,Dhinchak_Chooja,India,"@ESPNcricinfo Dc won in 2009, Delhi reached finals in 2020. Not sure about others but hoping #PBKS also has a similar fate."
30-04-2021 16:02,1.39E+18,AnshumanPattn14,"Bhubaneshwar, India","RT @PunjabKingsIPL: 18 runs off the 18th over 💪

#PBKS - 150/5 (18)

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB"
30-04-2021 16:02,1.39E+18,d3qube,India,"Watch the #RCB innings..
https://t.co/ajjnAL7bYw
#PBKS 
#PBKSvRCB #IPL2021"
30-04-2021 16:02,1.39E+18,SivaSwarna3,"Andhra Pradesh, India","RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 16:02,1.39E+18,UniverseBos,,"RT @Cricketracker: KL Rahul's captain knock of 91*(57) helped Punjab Kings to post 179/5.

📸: IPL/BCCI

#PBKSvRCB #PBKS #RCB #IPL #IPL2021…"
30-04-2021 16:02,1.39E+18,MrRaviWorld,"Guntur, India","RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…"
30-04-2021 16:01,1.39E+18,MR79670233,India,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…"
30-04-2021 16:01,1.39E+18,Elango822,"Tamil Nadu, India","RT @iskarthi_: The Harshal patel I know is back..

40 runs in last 2 overs of his spell 🙏

Fighting total for #PBKS now..

Plate well #RCB…"
30-04-2021 16:01,1.39E+18,prasadbhagat007,"Nanded, India","RT @SportsCordon: Another crafty knock from KL Rahul (91* off 57) as he leads #PBKS to a challenging total of 172/5.

Chris Gayle (46 off 2…"
30-04-2021 16:01,1.39E+18,SiwamT,india,"RT @realpreityzinta: ...them some relief &amp; something to look forward to in these trying times. Hold on folks, this too shall pass. It has t…"
30-04-2021 16:01,1.39E+18,DMelloCND,"Bengaluru, India",#harshalpatel is definitely trying for both   purple cap and orange cap. I could almost see #ViratKohli whispering… https://t.co/Jcqw0lSMLG
30-04-2021 16:01,1.39E+18,way2winin,US 🇺🇸EU 🇪🇺UK 🇬🇧IN 🇮🇳 ,"#IPL2021 #Cricket 🏏 @IPL 

April 30 2021 @ 19:30 @IPL #IPL 

#PBKS vs #RCB 🏆👍⭐️

@RCB @PBKS

PBKS 179-5 Overs 20

R… https://t.co/Kmi65Sqj04"
30-04-2021 16:01,1.39E+18,ImDigbha,"गुजरात, भारत","MATCH NO 26 @RCBTweets VS @PunjabKingsIPL #RCB WON TOSS AND OPT YET TO BOWL FIRST...
START IS GOOD BUT MIDDLE ORDER… https://t.co/TvlyxOMYq5"
30-04-2021 16:00,1.39E+18,viralvdoz,"London, UK","IPL 2021, PBKS vs RCB: Royal Challengers Bangalore 7 for no loss after 1st over
https://t.co/tSAaC0Az6A @IPL… https://t.co/k2qoA18luk"
30-04-2021 16:00,1.39E+18,SankarRamR87,"Coimbatore, India","Well played @klrahul11 #pbks took the game to different level and gave a good fightable target to the opponent

#IPL2021"
30-04-2021 16:00,1.39E+18,Abhinav4517,"Ghaziabad, India","Without KL Rahul PBKS is nothing
#rahul #rcb #pbks #RCBVsRCB #PBKSvsRCB #IPL2021 
@itz_Me_Zayn @Abhishek_18__… https://t.co/fw1XBCCx6Y"
30-04-2021 16:00,1.39E+18,raju_truly,"Hyderabad, India","RT @CricCrazyJohns: 4,4,6,4,1 by KL Rahul as he finished on 91* from 57 balls including 7 fours and 5 sixes helped #PBKS posted 179 for 5 f…"
30-04-2021 16:00,1.39E+18,scroll_in,,"RT @thefield_in: #IPL2021 

#PBKS: 179/5

Virat Kohli and Devdutt Padikkal in the middle for #RCB. Riley Meredith to start. KL Rahul is not…"
30-04-2021 16:00,1.39E+18,asd1994,"Faridkot, India",Yet another KLassy innings by @klrahul11 👌🔥🔥🔥. @thisisbrar came as a surprise package 👍 well played shera.… https://t.co/tTYiYEJyrh
30-04-2021 16:15,1.39E+18,Suryadhfm16,,"RT @CricCrazyJohns: Well played, Chris Gayle, 46 runs from just 24 balls, changed the momentum completely when #PBKS was not going anywhere…"
30-04-2021 16:15,1.39E+18,sweepcricket,India,The captain KL Rahul at his best. #KLRahul #PBKS #IPL2021 https://t.co/qn2Q4R29oB
