time,Id,Place,Retweet count,Text,user name
30-04-2021 21:24,1.39E+18,Dhanbad,0,Good to Go! #RCB,charitraharsh
30-04-2021 21:24,1.39E+18,"Maharashtra, India",56,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",MohsinK75317228
30-04-2021 21:24,1.39E+18,India,56,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",yadav107y
30-04-2021 21:24,1.39E+18,,1,"RT @Sankar__Tweets: @Baashhu Better than previous #RCB bowlers, they give runs and dont get wickets 😜",Baashhu
30-04-2021 21:30,1.39E+18,"London, UK",0,"IPL 2021, PBKS vs RCB: Royal Challengers Bangalore 7 for no loss after 1st over
https://t.co/tSAaC0Az6A @IPL… https://t.co/k2qoA18luk",viralvdoz
30-04-2021 21:30,1.39E+18,"Tamil Nadu, India",85,RT @ChloeAmandaB: Great knock by KL Rahul! Hurts a little that it’s against my team... but it’s time for RCB to put on a show. 😎 #PBKSvRCB…,tw2174
30-04-2021 21:30,1.39E+18,"Andhra Pradesh, India",9,"RT @pragyanojha: #rcb needs one bowler who can partner #Siraj in the death overs, will sort out the loophole. #PBKSvRCB #IPL2021 #VIVOIPL",AvalaNarayana21
30-04-2021 21:30,1.39E+18,India,55,"RT @ViratKohliEdits: The entire credit of my success goes to virat kohli - Siraj 😍❤️
@imVkohli #rcb https://t.co/eCKsEkLdTR",Sejalsh82668470
30-04-2021 21:30,1.39E+18,,0,@Kohliesque It's the death bowling. Last 4 overs is where #RCB has been struggling for a whole decade now,Esmilebhai
30-04-2021 21:30,1.39E+18,"Ghaziabad, India",0,"Without KL Rahul PBKS is nothing
#rahul #rcb #pbks #RCBVsRCB #PBKSvsRCB #IPL2021 
@itz_Me_Zayn @Abhishek_18__… https://t.co/fw1XBCCx6Y",Abhinav4517
30-04-2021 21:30,1.39E+18,"Hyderabad, India",67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",Dhf__prabhas_
30-04-2021 21:30,1.39E+18,,121,RT @ChloeAmandaB: I’ll never ever get over watching Kohli’s celebration for each wicket. He’s one of the most passionate cricketers I’ve ev…,ASG68762539
30-04-2021 21:30,1.39E+18,,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",dhanushveriyann
30-04-2021 21:30,1.39E+18,From Bijapur but lives in Goa ,190,"RT @Adi_Pokiri4005: 973 @imVkohli Mention's Possible Ahh 🤩 

#RCB #PlayBold @RCBTweets 💥
#ViratKohli #ABdeVilliers #Maxwell https://t.co/LA…",RashmiYash1
30-04-2021 21:30,1.39E+18,"जलगांव, भारत",0,"Rcb's death over specialist bowling the 20th over of the Innings:
Vs Csk - 37 runs, 
Vs Punjab - 22 runs. 
Total 59… https://t.co/OfuTtDjXyd",shravan_kamat
30-04-2021 21:30,1.39E+18,,1,"RT @thefield_in: #IPL2021 

#PBKS: 179/5

Virat Kohli and Devdutt Padikkal in the middle for #RCB. Riley Meredith to start. KL Rahul is not…",scroll_in
30-04-2021 21:30,1.39E+18,"Faridkot, India",0,Yet another KLassy innings by @klrahul11 👌🔥🔥🔥. @thisisbrar came as a surprise package 👍 well played shera.… https://t.co/tTYiYEJyrh,asd1994
30-04-2021 21:30,1.39E+18,,1,RT @herViews: All boards around the world sending Their players ahead of their national duties to India keeping in mind WC will happen this…,ipl2020feed
30-04-2021 21:30,1.39E+18,,1,"RT @13Ranny_tweets: Nicholas Poor-run 😥 #PBKSvRCB 

vs #RCB - 0
vs #KKR - 19
vs #SRH - 0
vs #DC - 9
vs #CSK - 0
vs #RR - 0

4 Ducks 🦆🦆🦆🦆

I…",ipl2020feed
30-04-2021 21:30,1.39E+18,Chittor ,0,"Believe in Top 4 ❤🙌...

#RCB",HemanthKumarbn7
30-04-2021 21:30,1.39E+18,"Hyderabad, India",0,"#PBKSvRCB  the was just #rcb 11 Vs Ex RCIBIAN'S #rahul ,#gayle just a classic innings from #rahul  91* 4's ×7 and 6… https://t.co/GG1yb2SmoL",Mohdsameerqur12
30-04-2021 21:30,1.39E+18,,1,RT @jaganmohan0449: Yedo unfortunately Mumbai Indians and remaining teams wickets teesesthe Harshal patel gadu pedda bowler aipothadaaa....…,ipl2020feed
30-04-2021 21:30,1.39E+18,Where sport happens.,1,"#IPL2021 

#PBKS: 179/5

Virat Kohli and Devdutt Padikkal in the middle for #RCB. Riley Meredith to start. KL Rahul… https://t.co/cQUOu4D7ln",thefield_in
30-04-2021 21:29,1.39E+18,,0,"Harshal Patel got confused with the team jerseys and started playing for PBKS instead of RCB😔😂
#Harshal #Siraj #RCB… https://t.co/W5aqnglYMA",Mohamme98135095
30-04-2021 21:29,1.39E+18, London England. ,0,#rcb tough challenge.,avinashdhakodia
30-04-2021 21:29,1.39E+18,,2,"RT @rcbfansofficial: We are just minutes away from the toss. Will RCB go with the same combination? Tell us, we are listening.👂 

#PlayBold…",RcbPandu
30-04-2021 21:29,1.39E+18,"Bengaluru, India",0,1st 4 for Virat and rcb #RCB #PlayBold #ನಮ್ಮRCB #PBKSvsRCB  #PBKSvRCB @RCBTweets,CRICKET_17_
30-04-2021 21:29,1.39E+18,,643,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",DJasDattaJayan1
30-04-2021 21:29,1.39E+18,,247,"RT @bhogleharsha: #RCB are playing and @henrygayle is batting. But not quite as it used to be. Mixed feelings, RCB fans?",Nk_kavy
30-04-2021 21:29,1.39E+18,"Greater Noida, India",247,"RT @bhogleharsha: #RCB are playing and @henrygayle is batting. But not quite as it used to be. Mixed feelings, RCB fans?",vishalbhatii
30-04-2021 21:29,1.39E+18,Imaya Malai,1,"RT @LegacyOfKohli: Virat Kohli should have completed Harshal's full quota in middle overs itself and shouldn't hv let him bowl at deaths ,…",VIRATmyGOD_
30-04-2021 21:29,1.39E+18,ଜନ୍ମ-ଢେ଼ଙ୍କାନାଳ କର୍ମଭୂମିତାଳଚେର,0,"Die hard RCB fan 🏏
@RCBTweets 
#RCB 
#rcbians 
#rcbforlife 
#Rcblove https://t.co/nHZVwbI9WQ",biswajit9778
30-04-2021 21:29,1.39E+18,India ,0,KL Rahul's unbeaten 91 takes #PBKS to 179/5. Follow #RCB's run-chase on our blog. #PBKSvRCB #IPL2021… https://t.co/Gb1TC5tvIK,crictoday
30-04-2021 21:29,1.39E+18,,4,"RT @SushantNMehta: K L RAHUL LOVES #RCB 🔥🙌
SUPERB INNINGS @klrahul11
EPIC finish by HARPREET
GAME ON!",AmitPanwar_88
30-04-2021 21:29,1.39E+18,,32,"RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…",MohitBi88375760
30-04-2021 21:29,1.39E+18,Tumakuru,0,"PBKS are going to win by _ Runs
#RCB #RCBvspkbs #PBKSvRCB",Suraj_suri_12
30-04-2021 21:29,1.39E+18,"Thane West, Thane",0,"@Frenchie_Life PUNJAB KINGS Will Win

#Frenchie #FrenchieContest #Innerwearformen #ContestToWin #Cricket2021… https://t.co/YlYTEYlAh5",AkashKoli30
30-04-2021 21:29,1.39E+18,,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",NAPERUSIVA12
30-04-2021 21:29,1.39E+18,,0,Wish I get a life partner who will never give up on me🤗 just like #RCB Fans never give up on RCB #TeamRCB… https://t.co/UfSALjkYpa,suhasiniraj4
30-04-2021 21:29,1.39E+18,Guntur 🔄 Hyderabad ,0,"We are going to lose match 😁.

#RCB 
@RCBTweets Raa luchaaassss.. https://t.co/mTbKweicE8",ImBalaveeruNTR
30-04-2021 21:29,1.39E+18,"London, England",32,"RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…",EUPHORIA3333
30-04-2021 21:29,1.39E+18,"Lanka, Assam",4,"RT @SushantNMehta: K L RAHUL LOVES #RCB 🔥🙌
SUPERB INNINGS @klrahul11
EPIC finish by HARPREET
GAME ON!",krishna89991
30-04-2021 21:29,1.39E+18,India,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",jagadishdreddy
30-04-2021 21:29,1.39E+18,"Chennai, India",67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",Sanjay_off
30-04-2021 21:28,1.39E+18,,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",rajadhanush33
30-04-2021 21:28,1.39E+18,"Mumbai, India",1,RT @fakelord912: @klrahul11 definitely should open for india with @ImRo45 there should be no doubt in it !!! You might see rahul play even…,Omkar_Acharya12
30-04-2021 21:28,1.39E+18,"Mumbai, India",217,"RT @igiworldwide: Predict &amp; Win Diamond!
⚾️Follow @igiworldwide
⚾️Retweet 
⚾️Reply in comment with #IGIBillionSmiles before 7PM on 30-04-21…",DeepikaMehta93
30-04-2021 21:28,1.39E+18,,0,"Rahul and Harpreet's 61-run stand for the 5th wicket helped #PBKS to put up a huge total on the board! 😍

Will they… https://t.co/C2bYLNptjn",FanCode
30-04-2021 21:28,1.39E+18,"Oddanchatram, India",247,"RT @bhogleharsha: #RCB are playing and @henrygayle is batting. But not quite as it used to be. Mixed feelings, RCB fans?",AA_tweetz
30-04-2021 21:28,1.39E+18,"Karnataka, India",85,RT @ChloeAmandaB: Great knock by KL Rahul! Hurts a little that it’s against my team... but it’s time for RCB to put on a show. 😎 #PBKSvRCB…,kannaadiga
30-04-2021 21:28,1.39E+18,,0,"DDP ge swing adoke baralla nodtairi ega enge beaten agtane Antha 😁😁😁😎😎

#RCB",DeepakDboss
30-04-2021 21:28,1.39E+18,am here just in case you are..,1552,"RT @tarunvk_: Who is he best Opener according 2 u !! 
 #CSK | #RCB

Rutu - 🔁             Padikkal -❤️ https://t.co/GHZOkketyT",ashokram343
30-04-2021 21:28,1.39E+18,,0,Easy win #RCB,Nandu4PK_VJ
30-04-2021 21:28,1.39E+18,"Warangal-Hanamkonda, India",0,@RCBTweets @mdsirajofficial IS PERFECT FOR 18TH &amp; 20TH OVERS ... HE EXECUTING YORKERS PERFECTLY AT DEATH ...… https://t.co/1hVNMay6KM,Srikanth9gosan1
30-04-2021 21:28,1.39E+18,"Jamnagar Reliance Greens, Indi",0,"@BreatheKohli 😁😁😁
But pbsk win the match...😜

@realpreityzinta #PunjabKings #RCB #IPL2021",Hirapararahul3
30-04-2021 21:28,1.39E+18,,121,RT @ChloeAmandaB: I’ll never ever get over watching Kohli’s celebration for each wicket. He’s one of the most passionate cricketers I’ve ev…,NithinReddy93
30-04-2021 21:28,1.39E+18,,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",tely6lAGZTjqySn
30-04-2021 21:28,1.39E+18,"IIT Madras, Chennai ",67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",AmanAnil_07
30-04-2021 21:28,1.39E+18,,2,"RT @SteadyTheShip: After 4 fluke wins Virat Kohli back to his best with his ROFL captaincy 😂

Harshal Patel gone for 18 in 18th over still…",DAB099
30-04-2021 21:28,1.39E+18,"Bangalore, India",0,Why is Harshal Patel bowling death overs on a batting track? This is not chennai pitch FFS #RCB,SreerajArasa
30-04-2021 21:28,1.39E+18,,45,"RT @IPL: INNINGS BREAK! 

@PunjabKingsIPL post 1⃣7⃣9⃣/5⃣ on the board against #RCB! 

@klrahul11 9⃣1⃣*
@henrygayle 4⃣6⃣

The @RCBTweets cha…",UsmanUsama11
30-04-2021 21:28,1.39E+18,Visakhapatnam,1,"RT @muhd_shamii: RCB badly need a death bowler. Otherwise coming matches will be tough . 

#RCB #RCBvspkbs @RCBTweets #harshalpatel #Kohli",kolukulurivarma
30-04-2021 21:27,1.39E+18,,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",Fun88India
30-04-2021 21:27,1.39E+18,Bengaluru,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",realRahul1408
30-04-2021 21:27,1.39E+18,India,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",SinhaSaahab_
30-04-2021 21:27,1.39E+18,"Tamil Nadu, India",67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",SuryaRP07
30-04-2021 21:27,1.39E+18,,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",SiddiqSha13
30-04-2021 21:27,1.39E+18,,0,@CricCrazyJohns Rahul has world class bowlers. They will make it easy run chase for #RCB,Anjanrksh
30-04-2021 21:27,1.39E+18,,0,"Harshal Patel is not the same after Sir Jadeja took him apart,his stocks &amp; confidence have fallen since that 37 run… https://t.co/h8ehv2s6Gb",SteveFury6
30-04-2021 21:27,1.39E+18,Chennai/Bengaluru,247,"RT @bhogleharsha: #RCB are playing and @henrygayle is batting. But not quite as it used to be. Mixed feelings, RCB fans?",alwaysjaghu
30-04-2021 21:27,1.39E+18,,84,"RT @CricCrazyJohns: Today, #RCB takes on #PBKS in #IPL2021 from 7.30 pm - PBKS needs to bring in Allen as a finisher for Moises and RCB can…",akshay40731150
30-04-2021 21:27,1.39E+18,,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",SivaSai65257399
30-04-2021 21:27,1.39E+18,"west Godavari district , AP",67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",RISK_AJAY
30-04-2021 21:27,1.39E+18,"IIT Madras, Chennai ",85,RT @ChloeAmandaB: Great knock by KL Rahul! Hurts a little that it’s against my team... but it’s time for RCB to put on a show. 😎 #PBKSvRCB…,AmanAnil_07
30-04-2021 21:27,1.39E+18,Pune ,247,"RT @bhogleharsha: #RCB are playing and @henrygayle is batting. But not quite as it used to be. Mixed feelings, RCB fans?",rohit_kavthekar
30-04-2021 21:27,1.39E+18,"Kurnool, India",84,"RT @CricCrazyJohns: Today, #RCB takes on #PBKS in #IPL2021 from 7.30 pm - PBKS needs to bring in Allen as a finisher for Moises and RCB can…",Luckyra15551987
30-04-2021 21:27,1.39E+18,Chennai ,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",anarlm_nichani
30-04-2021 21:27,1.39E+18,"Madhya Pradesh, India",67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",Thakur_mp9617
30-04-2021 21:27,1.39E+18,"Bhubaneshwar, India",32,"RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…",Deepak02979564
30-04-2021 21:27,1.39E+18,,0,"Watching ipl right now wondering how Harshal Patel manages to do that 
Frustrated 
#IPL2021 
#RCB",Shivani__Tiwari
30-04-2021 21:27,1.39E+18,"west Godavari district , AP",0,"Twist in the tail 

#PunjabKings vs #RCB",RISK_AJAY
30-04-2021 21:27,1.39E+18,,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",Nagarju20548345
30-04-2021 21:27,1.39E+18,India,45,"RT @IPL: INNINGS BREAK! 

@PunjabKingsIPL post 1⃣7⃣9⃣/5⃣ on the board against #RCB! 

@klrahul11 9⃣1⃣*
@henrygayle 4⃣6⃣

The @RCBTweets cha…",jusabhi
30-04-2021 21:27,1.39E+18,,0,"To think how badly #RCB
shunted Chris Gayle and KL Rahul away....🤣🤣🤣🤣
What sweet revenge
#PBKSvRCB
#PBKSvsRCB 
#RCBvspkbs",Suraj_Waits
30-04-2021 21:27,1.39E+18,humanabad,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",Rockysagar091
30-04-2021 21:27,1.39E+18,,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",Vasanth79918598
30-04-2021 21:27,1.39E+18,,0,"RCB's players are the reason for RCB's downfall, doesn't matter if they are in the team or out of the team.
#RCBvsPBKS #RCB",bitchsquealerr
30-04-2021 21:27,1.39E+18,"Hyderabad, India",2,"RT @SandilyaDHFM: Shahbaz 🔥🔥👌
Hooda Gone 💥🔥

#RCBvsPBKS | #RCB | @imVkohli",raju_truly
30-04-2021 21:26,1.39E+18,,85,RT @ChloeAmandaB: Great knock by KL Rahul! Hurts a little that it’s against my team... but it’s time for RCB to put on a show. 😎 #PBKSvRCB…,MadhanK39021447
30-04-2021 21:26,1.39E+18,,247,"RT @bhogleharsha: #RCB are playing and @henrygayle is batting. But not quite as it used to be. Mixed feelings, RCB fans?",Arsalan86260321
30-04-2021 21:26,1.39E+18,,85,RT @ChloeAmandaB: Great knock by KL Rahul! Hurts a little that it’s against my team... but it’s time for RCB to put on a show. 😎 #PBKSvRCB…,itz_expiry45
30-04-2021 21:26,1.39E+18,"Tamil Nadu, India",67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",sachinsharma080
30-04-2021 21:26,1.39E+18,శ్రీకాకుళం,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",YasodharR
30-04-2021 21:26,1.39E+18,,0,"Add Harshal Patel to the Ashok Dinda club! 

The luckiest bowler in the IPL 
@RCBTweets @IPL #RCBvspkbs #RCB",rant_think
30-04-2021 21:26,1.39E+18,I LIVES WHERE HEART❤️TAKES ME,67,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",PT_263
30-04-2021 21:26,1.39E+18,"West Bengal, India",0,Again the momentum against @RCBTweets  #RCB,Chikspro18
30-04-2021 21:26,1.39E+18,,0,"@imVkohli please leave rcb captaincy, you don't deserve it.
You don't score you make blunders bringing bowlers at w… https://t.co/pdCJBwmfEw",yatul8644
30-04-2021 21:26,1.39E+18,"Madurai South, India",45,"RT @IPL: INNINGS BREAK! 

@PunjabKingsIPL post 1⃣7⃣9⃣/5⃣ on the board against #RCB! 

@klrahul11 9⃣1⃣*
@henrygayle 4⃣6⃣

The @RCBTweets cha…",eswarcvf
30-04-2021 21:26,1.39E+18,"New Delhi, India",0,"#IPL2021 | #PBKSvRCB | Match 26

Virat Kohli and Devdutt Padikkal are in the middle to start the 180-run chase for… https://t.co/2EaNcVKn3L",toisports
30-04-2021 21:26,1.39E+18,"Dubai, United Arab Emirates",0,@duvidhaa Can they keep on reducing their dependency on virat+abd mentioned below #rcb #PBKSvRCB https://t.co/2iznwZdaTf,MervsT
30-04-2021 21:26,1.39E+18,"Athens,Greece",0,"Kholi day 👍
#RCB",Ramanimsd1
30-04-2021 21:26,1.39E+18,Bangalore   @Doddabelavangala ,0,"Nicholas Pooran now has scored

0 Ball Duck
1 Ball Duck
2 Balls Duck
3 Balls Duck

In this #IPL2021 

#Pooran #RCB… https://t.co/ZpAPKVED6K",sachin_chinna
30-04-2021 21:26,1.39E+18,Jangareddy Gudem,1,"RT @SKCULT_8055: Congrats @ViratArmyKA ♥️🔥

Much more to come 💥

@imVkohli
#RCB #ನಮ್ಮRCB",Kumarpspk10
30-04-2021 21:26,1.39E+18,"Hyderabad, India",45,"RT @IPL: INNINGS BREAK! 

@PunjabKingsIPL post 1⃣7⃣9⃣/5⃣ on the board against #RCB! 

@klrahul11 9⃣1⃣*
@henrygayle 4⃣6⃣

The @RCBTweets cha…",YashuChinna2
30-04-2021 21:33,1.39E+18,I LIVES WHERE HEART❤️TAKES ME,46,"RT @IPL: INNINGS BREAK! 

@PunjabKingsIPL post 1⃣7⃣9⃣/5⃣ on the board against #RCB! 

@klrahul11 9⃣1⃣*
@henrygayle 4⃣6⃣

The @RCBTweets cha…",PT_263
30-04-2021 21:33,1.39E+18,,437,RT @ChloeAmandaB: Match day vibes 😂😂😂 enjoy this one! #PBKSvRCB #IPL2021 #RCB https://t.co/OJTVZ9Isy7,Shubham68007569
30-04-2021 21:33,1.39E+18,,86,RT @ChloeAmandaB: Great knock by KL Rahul! Hurts a little that it’s against my team... but it’s time for RCB to put on a show. 😎 #PBKSvRCB…,Imrahul19Gupta
30-04-2021 21:33,1.39E+18,,250,"RT @bhogleharsha: #RCB are playing and @henrygayle is batting. But not quite as it used to be. Mixed feelings, RCB fans?",Rajat47396447
30-04-2021 21:33,1.39E+18,India,33,"RT @Cricketracker: KL Rahul is the new orange cap holder.

📸: Disney+Hotstar VIP

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #KLRahul https://t.co/…",subham19988
30-04-2021 21:33,1.39E+18,"Kanniyakumari, India",646,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",sahayaanand1
30-04-2021 21:33,1.39E+18,"Kurnool, India",250,"RT @bhogleharsha: #RCB are playing and @henrygayle is batting. But not quite as it used to be. Mixed feelings, RCB fans?",Naresh65692420
30-04-2021 21:33,1.39E+18,India,1,"RT @d3qube: Watch the #RCB innings..
https://t.co/ajjnAL7bYw
#PBKS 
#PBKSvRCB #IPL2021",d3qube
30-04-2021 21:33,1.39E+18,Still Loding...,89,RT @ChloeAmandaB: YUZI BHAI wow wow wow. What a ball! What a ball!🔥 #PBKSvRCB #RCB,TheNameIsAnush
30-04-2021 21:33,1.39E+18,,76,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",MaheshB60275093
30-04-2021 21:32,1.39E+18,"Vishakhapatnam, India",0,"#RCB Fans 
till yesterday: Harshal ra luchas
today: Harshal ey lucha 
#IPL2021 https://t.co/x55rcemodJ",vasu1612__
30-04-2021 21:32,1.39E+18,,2,"RT @imbossfan: @StarSportsKan @ABdeVilliers17 @ABdeVilliers17 in and as #dboss. 
     🔥🔥❣❣AB(D)BOSS..🔥🔥🥰🥰
#RCB #RCBvsPBKS .
#roberrt.",Praveen71241220
30-04-2021 21:32,1.39E+18,Belgaum,0,"Even if he is hitting our bowlers so badly.. end of the match ""Nam Hudga""🥺❤️ #rcb #pbks @PunjabKingsIPL @rcbfansofficial @klrahul11",Akshata006
30-04-2021 21:32,1.39E+18,,0,"#IPL2021 #RCBvsPBKS 

#RCB to chase 180 in Ahmedabad

LIVE SCORE: https://t.co/imuXAqHpiI",cricket22yard
30-04-2021 21:32,1.39E+18,New Delhi,1,"RT @toisports: #IPL2021 | #PBKSvRCB | Match 26

Virat Kohli and Devdutt Padikkal are in the middle to start the 180-run chase for #RCB 

Ri…",timesofindia
30-04-2021 21:32,1.39E+18,"Asansol, India",0,"Another great Knock 😍💥
#KLRahul #Rahul #RCB #PBKSvRCB https://t.co/ix2sYP3NeP",subhosadhu_SS
30-04-2021 21:32,1.39E+18,"Gandhinagar, India",104,"RT @Troll_RCBHaters: Mass Enough 🦁

@imVkohli | #PlayBold | #RCB https://t.co/gkqFdxoyxt",bs_chavda
30-04-2021 21:32,1.39E+18,,76,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",LokreSanthoshK1
30-04-2021 21:32,1.39E+18,Male',0,This will be an astonishing chase! #RCB #IPL2021,Radavan
30-04-2021 21:32,1.39E+18,"Lanka, Assam",63,RT @CricCrazyJohns: Shahbaz Ahmed replaces Washington Sundar in #RCB.,krishna89991
30-04-2021 21:32,1.39E+18,,0,No one on earth in cricket is as confident with Bat than Virat Kohli 🔥👏👏👏👏👏👏 #RCB,VishwajeetWagh6
30-04-2021 21:32,1.39E+18,"Bengaluru, India",76,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",CenaDhanush3
30-04-2021 21:32,1.39E+18,வூட்டாண்ட 🏡 ,1,"RT @Tharshikan08: #RCB 1 over 7-0 
#PlayBold #WeAreChallengers #RCBvsPBKS",Tharshikan08
30-04-2021 21:32,1.39E+18,"Raebareli,  Uttar Pradesh ",89,RT @ChloeAmandaB: YUZI BHAI wow wow wow. What a ball! What a ball!🔥 #PBKSvRCB #RCB,ASTomarBJP
30-04-2021 21:32,1.39E+18,"Gujarat , Bharat",76,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",SRkian_Avenger
30-04-2021 21:32,1.39E+18,,76,"RT @PunjabKingsIPL: #RCB are yet to dismiss KL Rahul since 2019 🥰

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB #CaptainPunjab https://t.co…",ShashiD06093041
30-04-2021 21:32,1.39E+18,India,1,"Watch the #RCB innings..
https://t.co/ajjnAL7bYw
#PBKS 
#PBKSvRCB #IPL2021",d3qube
